,Open,High,Low,Close
2024-01-01,99.90893897531977,100.18212204936046,99.81787795063953,100.0
2024-01-02,99.9107108088362,100.1785783823276,99.82142161767241,100.0
2024-01-03,99.92303427531628,100.15393144936743,99.84606855063257,100.0
2024-01-04,99.93133363895275,100.13733272209451,99.86266727790549,100.0
2024-01-05,99.75028501981346,100.49942996037306,99.50057003962692,100.0
2024-01-06,99.81677857524129,100.36644284951744,99.63355715048256,100.0
2024-01-07,99.83071374798548,100.33857250402902,99.66142749597098,100.0
2024-01-08,99.75482974951588,100.49034050096826,99.50965949903174,100.0
2024-01-09,99.99303130503145,100.0139373899371,99.9860626100629,100.0
2024-01-10,99.75531867589122,100.48936264821758,99.51063735178242,100.0
