,Open,High,Low,Close
2024-01-01,99.82552040629568,100.34895918740862,99.65104081259139,100.0
2024-01-02,106.69946519391915,107.1222782117018,106.55852752132495,106.84040286651337
2024-01-03,87.00652753346364,87.41968835188035,86.86880726065806,87.1442478062692
2024-01-04,117.11518899929368,117.73114622847896,116.9098699228986,117.32050807568878
2024-01-05,80.2260676282621,80.4593995627433,80.14829031676837,80.30384493975583
2024-01-06,119.44104110717714,120.20638296637823,119.18592715411009,119.69615506024417
2024-01-07,82.65248676609872,82.73350224073633,82.62548160788617,82.67949192431125
2024-01-08,112.76965619116854,113.02794419885524,112.6835601886063,112.85575219373077
2024-01-09,92.95187571523961,93.57503996998072,92.74415429699256,93.15959713348664
2024-01-10,99.81923104675461,100.36153790649075,99.63846209350922,99.99999999999999
