Date,Open,High,Low,Close
2020-11-11,90.4000015258789,94.81600189208984,89.86029815673828,94.71800231933594
2020-11-12,94.5999984741211,95.47899627685547,92.1729965209961,92.58000183105469
2020-11-13,93.4540023803711,93.69100189208984,90.84010314941406,91.83000183105469
2020-11-16,89.01100158691406,91.93900299072266,88.0,91.9219970703125
2020-11-17,92.5,92.9800033569336,90.51699829101562,91.4020004272461
2020-11-18,91.5,93.5999984741211,90.51499938964844,93.14299774169922
2020-11-19,94.5989990234375,98.1500015258789,93.72699737548828,96.677001953125
2020-11-20,97.5999984741211,99.80000305175781,97.30000305175781,98.85099792480469
2020-11-23,98.8499984741211,98.96900177001953,96.31900024414062,98.0009994506836
2020-11-24,97.80000305175781,98.01000213623047,96.30000305175781,97.1240005493164
2020-11-25,97.64199829101562,102.11100006103516,97.5,101.9520034790039
2020-11-27,102.8239974975586,104.4000015258789,100.9260025024414,103.43900299072266
2020-11-30,104.5,109.47000122070312,103.5,109.03800201416016
2020-12-01,108.03800201416016,108.77300262451172,105.0999984741211,106.90599822998047
2020-12-02,105.0999984741211,108.33699798583984,103.60099792480469,107.94400024414062
2020-12-03,108.19999694824219,111.2406997680664,106.12999725341797,106.26799774169922
2020-12-04,106.80000305175781,107.927001953125,105.11100006103516,105.38899993896484
2020-12-07,105.8010025024414,108.80000305175781,105.60369873046875,108.44000244140625
2020-12-08,108.89700317382812,110.69999694824219,108.30000305175781,110.20899963378906
2020-12-09,110.0,110.29399871826172,102.84200286865234,103.81900024414062
2020-12-10,101.75,107.30000305175781,101.69999694824219,106.73699951171875
2020-12-11,106.49800109863281,107.5,103.80000305175781,105.78700256347656
2020-12-14,105.0,107.927001953125,103.91600036621094,105.91699981689453
2020-12-15,105.41899871826172,108.62100219726562,105.06600189208984,107.41000366210938
2020-12-16,107.26100158691406,116.4166030883789,107.16899871826172,115.73100280761719
2020-12-17,116.30000305175781,120.68949890136719,115.04309844970703,118.0
2020-12-18,118.18399810791016,118.4229965209961,116.11199951171875,117.09600067138672
2020-12-21,116.49800109863281,120.51899719238281,114.5,119.72599792480469
2020-12-22,120.3949966430664,128.51849365234375,120.0165023803711,127.70800018310547
2020-12-23,127.5,127.62200164794922,119.73999786376953,119.7959976196289
2020-12-24,121.5999984741211,123.89800262451172,120.95469665527344,122.552001953125
2020-12-28,122.98600006103516,123.15399932861328,113.72200012207031,114.70600128173828
2020-12-29,116.80000305175781,120.04519653320312,114.63300323486328,117.16100311279297
2020-12-30,117.81300354003906,118.06099700927734,114.27899932861328,116.30000305175781
